ppd_id,PlanName,fy,Asset_Cumulative,Risky_to_Safe_Asset_Ratio,Risky_Total_Asset_Ratio,Board_Size,Board_Appointed,Board_Ex_Officio,Board_Elected,Board_Plan_Participants,Board_Ratio_Participants_Total,Board_Ratio_Participants_Elected_Total,Board_Exofficio_Only,Board_Appointed_Only,Active_Total_Member_Ratio,Beneficiary_Member_Ratio,Beneficiary_Taxpayer_Ratio
74,New Mexico PERA,2001,1.0000,1.4027,0.5838,12,0,2,10,10,0.8333,0.8333,0,0,0.7059,0.2941,0.0099
74,New Mexico PERA,2002,1.0000,1.0631,0.5153,12,0,2,10,10,0.8333,0.8333,0,0,0.7016,0.2984,0.0101
74,New Mexico PERA,2003,1.0000,1.7601,0.6377,12,0,2,10,10,0.8333,0.8333,0,0,0.6913,0.3087,0.0105
74,New Mexico PERA,2004,1.0000,1.8450,0.6485,12,0,2,10,10,0.8333,0.8333,0,0,0.6853,0.3147,0.0110
74,New Mexico PERA,2005,1.0000,1.9446,0.6604,12,0,2,10,10,0.8333,0.8333,0,0,0.6904,0.3096,0.0112
74,New Mexico PERA,2006,1.0000,2.2342,0.6908,12,0,2,10,10,0.8333,0.8333,0,0,0.6958,0.3042,0.0116
74,New Mexico PERA,2007,1.0000,2.8610,0.7410,12,0,2,10,10,0.8333,0.8333,0,0,0.6850,0.3150,0.0120
74,New Mexico PERA,2008,1.0010,3.1364,0.7582,12,0,2,10,10,0.8333,0.8333,0,0,0.6791,0.3209,0.0125
74,New Mexico PERA,2009,1.0000,1.8902,0.6540,12,0,2,10,10,0.8333,0.8333,0,0,0.6758,0.3242,0.0128
74,New Mexico PERA,2010,0.9990,2.5806,0.7207,12,0,2,10,10,0.8333,0.8333,0,0,0.5808,0.3205,0.0131
74,New Mexico PERA,2011,1.0010,2.4757,0.7123,12,0,2,10,10,0.8333,0.8333,0,0,0.5605,0.3327,0.0137
74,New Mexico PERA,2012,0.9990,2.9486,0.7467,12,0,2,10,10,0.8333,0.8333,0,0,0.5697,0.3533,0.0144
74,New Mexico PERA,2013,1.0002,3.2689,0.7657,12,0,2,10,10,0.8333,0.8333,0,0,0.5581,0.3556,0.0153
74,New Mexico PERA,2014,0.9999,3.4899,0.7773,12,0,2,10,10,0.8333,0.8333,0,0,0.5315,0.3619,0.0161
74,New Mexico PERA,2015,0.9990,3.4009,0.7728,12,0,2,10,10,0.8333,0.8333,0,0,0.5097,0.3697,0.0171
75,New Mexico Educational,2001,1.0000,2.2321,0.6906,7,3,2,2,3,0.4286,0.2857,0,0,0.5983,0.2207,0.0121
75,New Mexico Educational,2002,1.0000,2.3135,0.6982,7,3,2,2,3,0.4286,0.2857,0,0,0.5870,0.2215,0.0125
75,New Mexico Educational,2003,1.0000,2.1328,0.6808,7,3,2,2,3,0.4286,0.2857,0,0,0.5810,0.2235,0.0129
75,New Mexico Educational,2004,1.0000,2.4965,0.7140,7,3,2,2,3,0.4286,0.2857,0,0,0.5643,0.2238,0.0132
75,New Mexico Educational,2005,0.9999,2.7254,0.7316,7,3,2,2,3,0.4286,0.2857,0,0,0.5515,0.2272,0.0136
75,New Mexico Educational,2006,0.9990,2.7841,0.7357,7,3,2,2,3,0.4286,0.2857,0,0,0.5139,0.2372,0.0147
75,New Mexico Educational,2007,1.0010,2.6937,0.7293,7,3,2,2,3,0.4286,0.2857,0,0,0.5113,0.2444,0.0152
75,New Mexico Educational,2008,1.0000,2.3333,0.7000,7,3,2,2,3,0.4286,0.2857,0,0,0.5101,0.2498,0.0157
75,New Mexico Educational,2009,1.0000,1.7027,0.6300,7,3,2,2,3,0.4286,0.2857,0,0,0.5030,0.2561,0.0162
75,New Mexico Educational,2010,1.0000,1.7778,0.6400,7,3,2,2,3,0.4286,0.2857,0,0,0.4911,0.2619,0.0163
75,New Mexico Educational,2011,0.9900,1.7500,0.6364,7,3,2,2,3,0.4286,0.2857,0,0,0.4739,0.2725,0.0171
75,New Mexico Educational,2012,1.0100,1.8857,0.6535,7,3,2,2,3,0.4286,0.2857,0,0,0.4602,0.2824,0.0179
75,New Mexico Educational,2013,1.0300,1.7105,0.6311,7,3,2,2,3,0.4286,0.2857,0,0,0.4512,0.2973,0.0193
75,New Mexico Educational,2014,0.9999,2.9932,0.7496,7,3,2,2,3,0.4286,0.2857,0,0,0.4369,0.3017,0.0203
75,New Mexico Educational,2015,1.0001,2.6301,0.7245,7,3,2,2,3,0.4286,0.2857,0,0,0.4175,0.3015,0.0211
78,New York State Teachers,2001,1.0000,2.4965,0.7140,10,5,1,4,6,0.6000,0.4000,0,0,0.6883,0.3117,0.0056
78,New York State Teachers,2002,1.0000,2.1348,0.6810,10,5,1,4,6,0.6000,0.4000,0,0,0.6866,0.3134,0.0058
78,New York State Teachers,2003,1.0010,2.6937,0.7293,10,5,1,4,6,0.6000,0.4000,0,0,0.6764,0.3236,0.0062
78,New York State Teachers,2004,1.0000,3.5045,0.7780,10,5,1,4,6,0.6000,0.4000,0,0,0.6773,0.3227,0.0063
78,New York State Teachers,2005,1.0000,4.1546,0.8060,10,5,1,4,6,0.6000,0.4000,0,0,0.6751,0.3249,0.0065
78,New York State Teachers,2006,1.0000,4.0505,0.8020,10,5,1,4,6,0.6000,0.4000,0,0,0.6711,0.3289,0.0067
78,New York State Teachers,2007,1.0000,4.2356,0.8090,10,5,1,4,6,0.6000,0.4000,0,0,0.6694,0.3306,0.0069
78,New York State Teachers,2008,1.0000,3.3668,0.7710,10,5,1,4,6,0.6000,0.4000,0,0,0.6679,0.3321,0.0070
78,New York State Teachers,2009,1.0000,2.6101,0.7230,10,5,1,4,6,0.6000,0.4000,0,0,0.6681,0.3319,0.0071
78,New York State Teachers,2010,1.0000,2.7879,0.7360,10,5,1,4,6,0.6000,0.4000,0,0,0.6685,0.3315,0.0073
78,New York State Teachers,2011,1.0000,3.2553,0.7650,10,5,1,4,6,0.6000,0.4000,0,0,0.6563,0.3437,0.0075
78,New York State Teachers,2012,1.0000,3.3103,0.7680,10,5,1,4,6,0.6000,0.4000,0,0,0.6492,0.3508,0.0076
78,New York State Teachers,2013,1.0000,3.6816,0.7864,10,5,1,4,6,0.6000,0.4000,0,0,0.6433,0.3446,0.0075
78,New York State Teachers,2014,1.0000,3.6019,0.7827,10,5,1,4,6,0.6000,0.4000,0,0,0.6339,0.3661,0.0079
78,New York State Teachers,2015,1.0000,3.1374,0.7583,10,5,1,4,6,0.6000,0.4000,0,0,0.6282,0.3718,0.0080
83,NY State & Local ERS,2001,1.0000,1.8902,0.6540,0,0,0,0,0,,,1,1,0.5887,0.3139,0.0142
83,NY State & Local ERS,2002,1.0000,2.1949,0.6870,0,0,0,0,0,,,1,1,0.5798,0.3181,0.0147
83,NY State & Local ERS,2003,1.0000,1.7624,0.6380,0,0,0,0,0,,,1,1,0.5664,0.3236,0.0149
83,NY State & Local ERS,2004,1.0000,2.6101,0.7230,0,0,0,0,0,,,1,1,0.5612,0.3336,0.0156
83,NY State & Local ERS,2005,1.0000,2.8023,0.7370,0,0,0,0,0,,,1,1,0.5568,0.3354,0.0159
83,NY State & Local ERS,2006,1.0000,2.8314,0.7390,0,0,0,0,0,,,1,1,0.5539,0.3388,0.0162
83,NY State & Local ERS,2007,1.0000,2.5971,0.7220,0,0,0,0,0,,,1,1,0.5517,0.3412,0.0165
83,NY State & Local ERS,2008,1.0000,2.5088,0.7150,0,0,0,0,0,,,1,1,0.5492,0.3417,0.0169
83,NY State & Local ERS,2009,1.0000,1.6525,0.6230,0,0,0,0,0,,,1,1,0.5445,0.3455,0.0172
83,NY State & Local ERS,2010,1.0000,2.5336,0.7170,0,0,0,0,0,,,1,1,0.5387,0.3511,0.0178
83,NY State & Local ERS,2011,1.0000,2.6496,0.7260,0,0,0,0,0,,,1,1,0.5257,0.3627,0.0181
83,NY State & Local ERS,2012,1.0000,2.6101,0.7230,0,0,0,0,0,,,1,1,0.5119,0.3761,0.0189
83,NY State & Local ERS,2013,1.0000,3.8544,0.7940,0,0,0,0,0,,,1,1,0.5033,0.3847,0.0193
83,NY State & Local ERS,2014,1.0000,3.6729,0.7860,0,0,0,0,0,,,1,1,0.4964,0.3918,0.0197
83,NY State & Local ERS,2015,1.0000,3.2918,0.7670,0,0,0,0,0,,,1,1,0.4929,0.3978,0.0200
84,NY State & Local Police & Fire,2001,1.0000,1.8902,0.6540,0,0,0,0,0,,,1,1,0.5383,0.4165,0.0013
84,NY State & Local Police & Fire,2002,1.0000,2.1949,0.6870,0,0,0,0,0,,,1,1,0.5336,0.4227,0.0013
84,NY State & Local Police & Fire,2003,1.0000,1.7624,0.6380,0,0,0,0,0,,,1,1,0.5264,0.4263,0.0014
84,NY State & Local Police & Fire,2004,1.0000,2.6101,0.7230,0,0,0,0,0,,,1,1,0.5252,0.4355,0.0014
84,NY State & Local Police & Fire,2005,1.0000,2.8023,0.7370,0,0,0,0,0,,,1,1,0.5175,0.4429,0.0014
84,NY State & Local Police & Fire,2006,1.0000,2.8314,0.7390,0,0,0,0,0,,,1,1,0.5127,0.4486,0.0015
84,NY State & Local Police & Fire,2007,1.0000,2.5971,0.7220,0,0,0,0,0,,,1,1,0.5109,0.4508,0.0015
84,NY State & Local Police & Fire,2008,1.0000,2.5088,0.7150,0,0,0,0,0,,,1,1,0.5094,0.4523,0.0015
84,NY State & Local Police & Fire,2009,1.0000,1.6525,0.6230,0,0,0,0,0,,,1,1,0.5048,0.4567,0.0015
84,NY State & Local Police & Fire,2010,1.0000,2.5336,0.7170,0,0,0,0,0,,,1,1,0.4940,0.4673,0.0016
84,NY State & Local Police & Fire,2011,1.0000,2.6496,0.7260,0,0,0,0,0,,,1,1,0.4852,0.4765,0.0016
84,NY State & Local Police & Fire,2012,1.0000,2.6101,0.7230,0,0,0,0,0,,,1,1,0.4713,0.4817,0.0016
84,NY State & Local Police & Fire,2013,1.0000,3.8544,0.7940,0,0,0,0,0,,,1,1,0.4651,0.4916,0.0017
84,NY State & Local Police & Fire,2014,1.0000,3.6729,0.7860,0,0,0,0,0,,,1,1,0.4645,0.4927,0.0017
84,NY State & Local Police & Fire,2015,1.0000,3.2918,0.7670,0,0,0,0,0,,,1,1,0.4609,0.4926,0.0017
79,North Carolina Local Government,2001,1.0000,1.9904,0.6656,14,12,2,0,7,0.5000,0.0000,1,0,0.7909,0.2091,0.0038
79,North Carolina Local Government,2002,1.0000,1.6199,0.6183,14,12,2,0,7,0.5000,0.0000,1,0,0.6966,0.1951,0.0040
79,North Carolina Local Government,2003,1.0001,1.2102,0.5475,14,12,2,0,7,0.5000,0.0000,1,0,0.6992,0.2035,0.0041
79,North Carolina Local Government,2004,1.0000,1.7307,0.6338,14,12,2,0,7,0.5000,0.0000,1,0,0.6949,0.2105,0.0043
79,North Carolina Local Government,2005,1.0000,1.6660,0.6249,14,12,2,0,7,0.5000,0.0000,1,0,0.6845,0.2140,0.0044
79,North Carolina Local Government,2006,1.0000,1.6316,0.6200,14,12,2,0,7,0.5000,0.0000,1,0,0.6706,0.2179,0.0046
79,North Carolina Local Government,2007,1.0000,1.5316,0.6050,14,12,2,0,7,0.5000,0.0000,1,0,0.6553,0.2172,0.0047
79,North Carolina Local Government,2008,1.0000,1.5316,0.6050,14,12,2,0,7,0.5000,0.0000,1,0,0.6082,0.2182,0.0048
79,North Carolina Local Government,2009,1.0010,1.3777,0.5794,14,12,2,0,7,0.5000,0.0000,1,0,0.5932,0.2238,0.0050
79,North Carolina Local Government,2010,1.0010,1.4963,0.5994,14,12,2,0,7,0.5000,0.0000,1,0,0.5759,0.2312,0.0051
79,North Carolina Local Government,2011,1.0000,1.6455,0.6220,14,12,2,0,7,0.5000,0.0000,1,0,0.5588,0.2375,0.0054
79,North Carolina Local Government,2012,1.0000,1.7042,0.6302,14,12,2,0,7,0.5000,0.0000,1,0,0.5447,0.2430,0.0056
79,North Carolina Local Government,2013,0.9990,1.9556,0.6617,14,12,2,0,7,0.5000,0.0000,1,0,0.5325,0.2476,0.0058
79,North Carolina Local Government,2014,1.0000,2.1908,0.6866,14,12,2,0,7,0.5000,0.0000,1,0,0.5157,0.2529,0.0061
79,North Carolina Local Government,2015,1.0000,2.3841,0.7045,14,12,2,0,7,0.5000,0.0000,1,0,,,0.0000
80,North Carolina Teachers and State Employees,2001,1.0000,1.9904,0.6656,14,12,2,0,7,0.5000,0.0000,1,0,0.6437,0.2436,0.0137
80,North Carolina Teachers and State Employees,2002,1.0000,1.6199,0.6183,14,12,2,0,7,0.5000,0.0000,1,0,0.6266,0.2497,0.0142
80,North Carolina Teachers and State Employees,2003,1.0001,1.2102,0.5475,14,12,2,0,7,0.5000,0.0000,1,0,0.6334,0.2566,0.0146
80,North Carolina Teachers and State Employees,2004,1.0000,1.7307,0.6338,14,12,2,0,7,0.5000,0.0000,1,0,0.6324,0.2609,0.0151
80,North Carolina Teachers and State Employees,2005,1.0000,1.6660,0.6249,14,12,2,0,7,0.5000,0.0000,1,0,0.6301,0.2640,0.0155
80,North Carolina Teachers and State Employees,2006,1.0000,1.6316,0.6200,14,12,2,0,7,0.5000,0.0000,1,0,0.6225,0.2645,0.0158
80,North Carolina Teachers and State Employees,2007,1.0000,1.5316,0.6050,14,12,2,0,7,0.5000,0.0000,1,0,0.6113,0.2634,0.0161
80,North Carolina Teachers and State Employees,2008,1.0000,1.5316,0.6050,14,12,2,0,7,0.5000,0.0000,1,0,0.5691,0.2645,0.0164
80,North Carolina Teachers and State Employees,2009,1.0010,1.3777,0.5794,14,12,2,0,7,0.5000,0.0000,1,0,0.5480,0.2833,0.0175
80,North Carolina Teachers and State Employees,2010,1.0010,1.4963,0.5994,14,12,2,0,7,0.5000,0.0000,1,0,0.5378,0.2892,0.0179
80,North Carolina Teachers and State Employees,2011,1.0000,1.6455,0.6220,14,12,2,0,7,0.5000,0.0000,1,0,0.5174,0.2861,0.0178
80,North Carolina Teachers and State Employees,2012,1.0000,1.7042,0.6302,14,12,2,0,7,0.5000,0.0000,1,0,0.5062,0.3035,0.0192
80,North Carolina Teachers and State Employees,2013,0.9990,1.9556,0.6617,14,12,2,0,7,0.5000,0.0000,1,0,0.4919,0.3092,0.0198
80,North Carolina Teachers and State Employees,2014,1.0000,2.1908,0.6866,14,12,2,0,7,0.5000,0.0000,1,0,0.4769,0.3138,0.0203
80,North Carolina Teachers and State Employees,2015,1.0000,2.3841,0.7045,14,12,2,0,7,0.5000,0.0000,1,0,,,0.0000
81,North Dakota PERS,2001,0.9990,1.5227,0.6036,7,3,0,4,4,0.5714,0.5714,0,1,0.6713,0.2033,0.0080
81,North Dakota PERS,2002,1.0000,1.3585,0.5760,7,3,0,4,4,0.5714,0.5714,0,1,0.6667,0.2049,0.0083
81,North Dakota PERS,2003,0.9991,1.9385,0.6597,7,3,0,4,4,0.5714,0.5714,0,1,0.6445,0.2068,0.0087
81,North Dakota PERS,2004,1.0000,0.6361,0.3888,7,3,0,4,4,0.5714,0.5714,0,1,0.6422,0.2078,0.0090
81,North Dakota PERS,2005,1.0000,1.9070,0.6560,7,3,0,4,4,0.5714,0.5714,0,1,0.6344,0.2105,0.0094
81,North Dakota PERS,2006,1.0000,0.5888,0.3706,7,3,0,4,4,0.5714,0.5714,0,1,0.6290,0.2167,0.0098
81,North Dakota PERS,2007,1.0000,0.6303,0.3866,7,3,0,4,4,0.5714,0.5714,0,1,0.6191,0.2186,0.0103
81,North Dakota PERS,2008,1.0000,1.7624,0.6380,7,3,0,4,4,0.5714,0.5714,0,1,0.6163,0.2192,0.0107
81,North Dakota PERS,2009,1.0000,1.2422,0.5540,7,3,0,4,4,0.5714,0.5714,0,1,0.6146,0.2222,0.0111
81,North Dakota PERS,2010,1.0000,1.4331,0.5890,7,3,0,4,4,0.5714,0.5714,0,1,0.6140,0.2209,0.0110
81,North Dakota PERS,2011,1.0000,1.8090,0.6440,7,3,0,4,4,0.5714,0.5714,0,1,0.5875,0.2224,0.0114
81,North Dakota PERS,2012,1.0000,3.0984,0.7560,7,3,0,4,4,0.5714,0.5714,0,1,0.5767,0.2274,0.0118
81,North Dakota PERS,2013,1.0000,3.2735,0.7660,7,3,0,4,4,0.5714,0.5714,0,1,0.5669,0.2292,0.0121
81,North Dakota PERS,2014,1.0000,3.0486,0.7530,7,3,0,4,4,0.5714,0.5714,0,1,0.5563,0.2338,0.0126
81,North Dakota PERS,2015,1.0000,3.0323,0.7520,7,3,0,4,4,0.5714,0.5714,0,1,0.5424,0.2395,0.0133
82,North Dakota Teachers,2001,1.0000,3.7619,0.7900,7,5,2,0,5,0.7143,0.0000,1,0,0.6239,0.2911,0.0075
82,North Dakota Teachers,2002,1.0000,3.5455,0.7800,7,5,2,0,5,0.7143,0.0000,1,0,0.6043,0.3076,0.0080
82,North Dakota Teachers,2003,1.0000,4.0000,0.8000,7,5,2,0,5,0.7143,0.0000,1,0,0.5973,0.3118,0.0082
82,North Dakota Teachers,2004,1.0000,3.5455,0.7800,7,5,2,0,5,0.7143,0.0000,1,0,0.5877,0.3214,0.0084
82,North Dakota Teachers,2005,1.0000,3.7619,0.7900,7,5,2,0,5,0.7143,0.0000,1,0,0.5788,0.3299,0.0088
82,North Dakota Teachers,2006,1.0000,3.0000,0.7500,7,5,2,0,5,0.7143,0.0000,1,0,0.5628,0.3460,0.0093
82,North Dakota Teachers,2007,1.0000,3.5455,0.7800,7,5,2,0,5,0.7143,0.0000,1,0,0.5562,0.3521,0.0095
82,North Dakota Teachers,2008,1.0000,2.8462,0.7400,7,5,2,0,5,0.7143,0.0000,1,0,0.5443,0.3596,0.0098
82,North Dakota Teachers,2009,1.0000,2.2258,0.6900,7,5,2,0,5,0.7143,0.0000,1,0,0.5406,0.3601,0.0100
82,North Dakota Teachers,2010,1.0000,2.4483,0.7100,7,5,2,0,5,0.7143,0.0000,1,0,0.5390,0.3630,0.0099
82,North Dakota Teachers,2011,1.0000,1.2727,0.5600,7,5,2,0,5,0.7143,0.0000,1,0,0.5319,0.3686,0.0101
82,North Dakota Teachers,2012,1.0000,3.1667,0.7600,7,5,2,0,5,0.7143,0.0000,1,0,0.5239,0.3741,0.0102
82,North Dakota Teachers,2013,1.0000,3.1667,0.7600,7,5,2,0,5,0.7143,0.0000,1,0,0.5149,0.3803,0.0103
82,North Dakota Teachers,2014,1.0000,3.1667,0.7600,7,5,2,0,5,0.7143,0.0000,1,0,0.5096,0.3831,0.0105
82,North Dakota Teachers,2015,1.0000,3.1667,0.7600,7,5,2,0,5,0.7143,0.0000,1,0,0.5053,0.3857,0.0106
85,Ohio PERS,2001,1.0000,3.5455,0.7800,11,3,1,7,7,0.6364,0.6364,0,0,0.5335,0.1749,0.0118
85,Ohio PERS,2002,1.0000,3.3234,0.7687,11,3,1,7,7,0.6364,0.6364,0,0,0.5043,0.1752,0.0122
85,Ohio PERS,2003,1.0000,3.0290,0.7518,11,3,1,7,7,0.6364,0.6364,0,0,0.4479,0.1779,0.0126
85,Ohio PERS,2004,1.0007,3.2029,0.7621,11,3,1,7,7,0.6364,0.6364,0,0,0.4437,0.1779,0.0128
85,Ohio PERS,2005,1.0002,2.5785,0.7206,11,3,1,7,7,0.6364,0.6364,0,0,0.4369,0.1787,0.0132
85,Ohio PERS,2006,1.0000,2.3910,0.7051,11,3,1,7,7,0.6364,0.6364,0,0,0.4242,0.1798,0.0136
85,Ohio PERS,2007,1.0000,2.4014,0.7060,11,3,1,7,7,0.6364,0.6364,0,0,0.4130,0.1807,0.0140
85,Ohio PERS,2008,1.0000,1.9560,0.6617,11,3,1,7,7,0.6364,0.6364,0,0,0.3917,0.1811,0.0144
85,Ohio PERS,2009,1.0000,2.5448,0.7179,11,3,1,7,7,0.6364,0.6364,0,0,0.3750,0.1836,0.0149
85,Ohio PERS,2010,1.0000,2.1427,0.6818,11,3,1,7,7,0.6364,0.6364,0,0,0.3575,0.1878,0.0156
85,Ohio PERS,2011,1.0000,2.1289,0.6804,11,3,1,7,7,0.6364,0.6364,0,0,0.3448,0.1913,0.0160
85,Ohio PERS,2012,1.0000,2.1124,0.6787,11,3,1,7,7,0.6364,0.6364,0,0,0.3325,0.2050,0.0178
85,Ohio PERS,2013,1.0000,2.5224,0.7161,11,3,1,7,7,0.6364,0.6364,0,0,0.3267,0.2086,0.0183
85,Ohio PERS,2014,1.0000,2.5373,0.7173,11,3,1,7,7,0.6364,0.6364,0,0,0.3183,0.2120,0.0189
85,Ohio PERS,2015,1.0000,2.4977,0.7141,11,3,1,7,7,0.6364,0.6364,0,0,,,0.0000
86,Ohio Police & Fire,2001,1.0000,2.4843,0.7130,9,3,0,6,6,0.6667,0.6667,0,1,0.5463,0.4489,0.0020
86,Ohio Police & Fire,2002,1.0000,2.4843,0.7130,9,3,0,6,6,0.6667,0.6667,0,1,0.5439,0.4512,0.0020
86,Ohio Police & Fire,2003,1.0000,2.9573,0.7473,9,3,0,6,6,0.6667,0.6667,0,1,0.5406,0.4563,0.0021
86,Ohio Police & Fire,2004,1.0000,3.4053,0.7730,9,3,0,6,6,0.6667,0.6667,0,1,0.5373,0.4587,0.0021
86,Ohio Police & Fire,2005,0.9998,3.2026,0.7621,9,3,0,6,6,0.6667,0.6667,0,1,0.5303,0.4654,0.0021
86,Ohio Police & Fire,2006,1.0000,3.1563,0.7594,9,3,0,6,6,0.6667,0.6667,0,1,0.5296,0.4646,0.0021
86,Ohio Police & Fire,2007,1.0000,3.1339,0.7581,9,3,0,6,6,0.6667,0.6667,0,1,0.5340,0.4632,0.0021
86,Ohio Police & Fire,2008,1.0010,2.8308,0.7390,9,3,0,6,6,0.6667,0.6667,0,1,0.5346,0.4629,0.0022
86,Ohio Police & Fire,2009,1.0000,3.3029,0.7676,9,3,0,6,6,0.6667,0.6667,0,1,0.5321,0.4657,0.0022
86,Ohio Police & Fire,2010,1.0000,2.7566,0.7338,9,3,0,6,6,0.6667,0.6667,0,1,0.5242,0.4732,0.0022
86,Ohio Police & Fire,2011,1.0000,2.4746,0.7122,9,3,0,6,6,0.6667,0.6667,0,1,0.5170,0.4802,0.0023
86,Ohio Police & Fire,2012,1.0000,2.0978,0.6772,9,3,0,6,6,0.6667,0.6667,0,1,0.4790,0.4723,0.0023
86,Ohio Police & Fire,2013,1.0000,2.0303,0.6700,9,3,0,6,6,0.6667,0.6667,0,1,0.4753,0.4745,0.0024
86,Ohio Police & Fire,2014,1.0000,1.8571,0.6500,9,3,0,6,6,0.6667,0.6667,0,1,0.4724,0.4769,0.0024
86,Ohio Police & Fire,2015,0.0000,,,9,3,0,6,6,0.6667,0.6667,0,1,0.4685,0.4774,0.0024
87,Ohio School Employees,2001,1.0000,2.6101,0.7230,9,3,0,6,6,0.6667,0.6667,0,1,0.6341,0.3223,0.0052
87,Ohio School Employees,2002,1.0000,2.5336,0.7170,9,3,0,6,6,0.6667,0.6667,0,1,0.6396,0.3156,0.0052
87,Ohio School Employees,2003,1.0000,3.2735,0.7660,9,3,0,6,6,0.6667,0.6667,0,1,0.6400,0.3140,0.0052
87,Ohio School Employees,2004,1.0000,3.2735,0.7660,9,3,0,6,6,0.6667,0.6667,0,1,0.6386,0.3141,0.0053
87,Ohio School Employees,2005,1.0000,3.2373,0.7640,9,3,0,6,6,0.6667,0.6667,0,1,0.6339,0.3170,0.0054
87,Ohio School Employees,2006,1.0000,3.6512,0.7850,9,3,0,6,6,0.6667,0.6667,0,1,0.6290,0.3190,0.0054
87,Ohio School Employees,2007,1.0000,3.0984,0.7560,9,3,0,6,6,0.6667,0.6667,0,1,0.6237,0.3221,0.0055
87,Ohio School Employees,2008,1.0000,2.9063,0.7440,9,3,0,6,6,0.6667,0.6667,0,1,0.6205,0.3234,0.0056
87,Ohio School Employees,2009,1.0000,2.6496,0.7260,9,3,0,6,6,0.6667,0.6667,0,1,0.6176,0.3237,0.0057
87,Ohio School Employees,2010,1.0000,2.7594,0.7340,9,3,0,6,6,0.6667,0.6667,0,1,0.6165,0.3235,0.0057
87,Ohio School Employees,2011,1.0000,4.2632,0.8100,9,3,0,6,6,0.6667,0.6667,0,1,0.6115,0.3280,0.0058
87,Ohio School Employees,2012,1.0000,4.1546,0.8060,9,3,0,6,6,0.6667,0.6667,0,1,0.5987,0.3393,0.0060
87,Ohio School Employees,2013,1.0000,4.6818,0.8240,9,3,0,6,6,0.6667,0.6667,0,1,0.6092,0.3545,0.0061
87,Ohio School Employees,2014,1.0000,4.7471,0.8260,9,3,0,6,6,0.6667,0.6667,0,1,0.6035,0.3614,0.0063
87,Ohio School Employees,2015,1.0000,4.3191,0.8120,9,3,0,6,6,0.6667,0.6667,0,1,,,0.0000
88,Ohio Teachers,2001,1.0000,3.9261,0.7970,11,3,1,7,7,0.6364,0.6364,0,0,0.4397,0.2537,0.0090
88,Ohio Teachers,2002,1.0000,4.1020,0.8040,11,3,1,7,7,0.6364,0.6364,0,0,0.4372,0.2578,0.0092
88,Ohio Teachers,2003,1.0000,3.9020,0.7960,11,3,1,7,7,0.6364,0.6364,0,0,0.4286,0.2579,0.0095
88,Ohio Teachers,2004,1.0000,3.7847,0.7910,11,3,1,7,7,0.6364,0.6364,0,0,0.4209,0.2629,0.0098
88,Ohio Teachers,2005,1.0000,3.0323,0.7520,11,3,1,7,7,0.6364,0.6364,0,0,0.4105,0.2681,0.0101
88,Ohio Teachers,2006,1.0000,3.0650,0.7540,11,3,1,7,7,0.6364,0.6364,0,0,0.4013,0.2732,0.0104
88,Ohio Teachers,2007,1.0000,2.8895,0.7429,11,3,1,7,7,0.6364,0.6364,0,0,0.3933,0.2777,0.0107
88,Ohio Teachers,2008,1.0000,2.6245,0.7241,11,3,1,7,7,0.6364,0.6364,0,0,0.3866,0.2821,0.0110
88,Ohio Teachers,2009,1.0000,2.4783,0.7125,11,3,1,7,7,0.6364,0.6364,0,0,0.3833,0.2843,0.0112
88,Ohio Teachers,2010,1.0000,2.4200,0.7076,11,3,1,7,7,0.6364,0.6364,0,0,0.3806,0.2881,0.0115
88,Ohio Teachers,2011,1.0000,2.8670,0.7414,11,3,1,7,7,0.6364,0.6364,0,0,0.3807,0.2955,0.0120
88,Ohio Teachers,2012,1.0000,3.1894,0.7613,11,3,1,7,7,0.6364,0.6364,0,0,0.3693,0.3057,0.0124
88,Ohio Teachers,2013,1.0000,3.1051,0.7564,11,3,1,7,7,0.6364,0.6364,0,0,0.3598,0.3159,0.0129
88,Ohio Teachers,2014,1.0000,3.2699,0.7658,11,3,1,7,7,0.6364,0.6364,0,0,0.3576,0.3215,0.0131
88,Ohio Teachers,2015,1.0009,3.5997,0.7826,11,3,1,7,7,0.6364,0.6364,0,0,0.3467,0.3324,0.0136
89,Oklahoma PERS,2001,1.0000,1.3310,0.5710,13,8,5,0,3,0.2308,0.0000,1,0,0.6260,0.2989,0.0060
89,Oklahoma PERS,2002,1.0000,1.2676,0.5590,13,8,5,0,3,0.2308,0.0000,1,0,0.6226,0.3016,0.0062
89,Oklahoma PERS,2003,1.0000,1.3529,0.5750,13,8,5,0,3,0.2308,0.0000,1,0,0.6124,0.3129,0.0063
89,Oklahoma PERS,2004,1.0000,1.5126,0.6020,13,8,5,0,3,0.2308,0.0000,1,0,0.6016,0.3217,0.0065
89,Oklahoma PERS,2005,1.0000,1.5316,0.6050,13,8,5,0,3,0.2308,0.0000,1,0,0.5970,0.3268,0.0067
89,Oklahoma PERS,2006,1.0000,1.7624,0.6380,13,8,5,0,3,0.2308,0.0000,1,0,0.6030,0.3232,0.0068
89,Oklahoma PERS,2007,1.0000,1.7473,0.6360,13,8,5,0,3,0.2308,0.0000,1,0,0.5916,0.3338,0.0070
89,Oklahoma PERS,2008,1.0000,1.6178,0.6180,13,8,5,0,3,0.2308,0.0000,1,0,0.5880,0.3393,0.0071
